id_venda,id_cliente,id_produto,quantidade,data_venda
930,31,23,2,2013-01-06
931,248,43,5,2013-01-20
932,430,22,2,2013-01-25
933,33,8,3,2013-01-01
934,445,1,5,2013-01-27
935,290,12,2,2013-01-23
936,448,444,3,2013-01-21
937,317,22,1,2013-01-03
938,247,26,3,2013-01-10
939,77,18,5,2013-01-26
940,6,16,2,2013-01-18
941,385,3,4,2013-01-25
942,143,6,1,2013-01-22
943,194,10,4,2013-01-03
944,228,2,5,2013-01-10
945,229,38,3,2013-01-13
946,212,2,1,2013-01-27
947,47,1,5,2013-01-07
948,156,444,5,2013-01-14
949,234,19,3,2013-01-22
950,115,1,4,2013-01-24
951,308,30,4,2013-01-06
952,338,2,2,2013-01-02
953,281,32,5,2013-01-30
954,460,2,2,2013-01-12
955,131,8,5,2013-01-08
956,437,3,4,2013-01-16
957,98,35,3,2013-01-27
958,475,8,5,2013-01-01
959,235,41,5,2013-01-27
960,494,80,4,2013-01-20
961,284,27,4,2013-01-05
962,91,43,5,2013-01-11
963,311,20,3,2013-01-06
964,391,444,2,2013-01-23
965,497,47,3,2013-01-06
966,212,3,5,2013-01-08
967,154,28,5,2013-01-25
968,479,25,5,2013-01-15
969,177,6,2,2013-01-25
970,500,444,2,2013-01-14
971,166,23,1,2013-01-21
972,299,11,5,2013-01-24
973,346,24,5,2013-01-23
974,414,37,1,2013-01-12
975,75,1,1,2013-01-23
976,147,3,3,2013-01-27
977,402,2,3,2013-01-08
978,184,10,4,2013-01-19
979,379,39,5,2013-01-10
980,288,27,4,2013-01-30
981,409,31,3,2013-01-25
982,196,1,4,2013-01-07
983,351,31,3,2013-01-04
984,7,80,3,2013-01-14
985,441,39,4,2013-01-21
986,361,43,3,2013-01-17
987,309,10,2,2013-01-25
988,151,47,4,2013-01-13
989,96,22,2,2013-01-01
990,21,3,4,2013-01-14
991,83,5,5,2013-01-15
992,239,1,2,2013-01-29
993,306,44,1,2013-01-29
994,432,17,3,2013-01-24
995,184,12,1,2013-01-08
996,113,6,2,2013-01-22
997,82,31,4,2013-01-27
998,179,8,2,2013-01-24
999,170,20,3,2013-01-17
1000,317,46,5,2013-01-17
1001,386,11,1,2013-01-27
1002,471,18,5,2013-01-27
1003,454,1,3,2013-01-19
1004,59,32,4,2013-01-23
1005,13,26,5,2013-01-16
1006,99,41,3,2013-01-10
1007,86,46,5,2013-01-12
1008,108,17,2,2013-01-28
1009,54,8,2,2013-01-19
1010,500,24,4,2013-01-12
1011,383,45,2,2013-01-20
1012,20,25,1,2013-01-03
1013,421,2,2,2013-01-16
1014,231,8,4,2013-01-23
1015,345,1,1,2013-01-19
1016,317,18,1,2013-01-19
1017,359,13,1,2013-01-08
1018,149,10,3,2013-01-25
1019,475,6,4,2013-01-02
1020,113,3,2,2013-01-07
1021,435,32,5,2013-01-25
1022,153,18,3,2013-01-29
1023,284,80,5,2013-01-17
1024,294,1,5,2013-01-05
1025,44,10,3,2013-01-22
1026,372,27,3,2013-01-05
1027,436,42,5,2013-01-26
1028,59,5,2,2013-01-23
1029,28,12,5,2013-01-01
1030,149,10,1,2013-01-07
1031,183,46,2,2013-01-20
1032,146,5,5,2013-01-08
1033,338,6,3,2013-01-04
1034,291,3,3,2013-01-23
1035,87,47,1,2013-01-13
1036,365,31,4,2013-01-17
1037,246,6,4,2013-01-20
1038,250,30,5,2013-01-04
1039,42,19,3,2013-01-16
1040,276,3,2,2013-01-26
1041,40,40,1,2013-01-19
1042,324,37,1,2013-01-16
1043,394,13,5,2013-01-24
1044,134,1,5,2013-01-27
1045,335,10,2,2013-01-02
1046,396,5,5,2013-01-30
1047,238,6,5,2013-01-04
1048,258,8,1,2013-01-12
1049,413,37,5,2013-01-14
1050,72,29,4,2013-01-12
1051,290,11,2,2013-01-05
1052,190,2,2,2013-01-22
1053,166,49,1,2013-01-05
1054,425,10,3,2013-01-05
1055,279,5,5,2013-01-22
1056,188,19,5,2013-01-09
1057,265,36,3,2013-01-15
1058,265,42,4,2013-01-02
1059,250,39,4,2013-01-03
1060,452,1,2,2013-01-16
1061,264,5,3,2013-01-03
1062,61,25,2,2013-01-15
1063,59,6,4,2013-01-18
1064,211,19,1,2013-01-19
1065,304,3,2,2013-01-21
1066,457,10,5,2013-01-08
1067,473,3,2,2013-01-12
1068,497,8,5,2013-01-26
1069,373,40,3,2013-01-21
1070,299,3,2,2013-01-28
1071,86,10,3,2013-01-09
1072,268,1,5,2013-01-09
1073,311,35,1,2013-01-09
1074,308,42,1,2013-01-04
1075,386,10,1,2013-01-30
1076,462,20,5,2013-01-19
1077,481,1,4,2013-01-12
1078,118,10,4,2013-01-25
1079,390,27,5,2013-01-29
1080,245,3,2,2013-01-07
1081,307,2,5,2013-01-12
1082,296,32,5,2013-01-23
1083,336,1,2,2013-01-13
1084,186,6,1,2013-01-23
1085,130,19,3,2013-01-13
1086,188,8,5,2013-01-01
1087,387,22,2,2013-01-23
1088,248,31,2,2013-01-14
1089,130,10,3,2013-01-27
1090,204,30,2,2013-01-08
1091,383,20,2,2013-01-04
1092,83,23,1,2013-01-22
1093,174,8,5,2013-01-17
1094,27,22,2,2013-01-29
1095,412,18,1,2013-01-15
1096,135,2,2,2013-01-21
1097,371,15,4,2013-01-13
1098,336,444,5,2013-02-23
1099,30,47,2,2013-02-15
1100,104,8,5,2013-02-10
1101,307,1,5,2013-02-19
1102,87,5,1,2013-02-24
1103,500,19,2,2013-02-06
1104,205,5,3,2013-02-12
1105,103,8,5,2013-02-19
1106,471,24,1,2013-02-28
1107,287,26,5,2013-02-18
1108,142,47,2,2013-02-28
1109,134,12,2,2013-02-15
1110,38,2,5,2013-02-15
1111,412,46,5,2013-02-02
1112,417,444,5,2013-02-20
1113,194,8,5,2013-02-14
1114,174,5,4,2013-02-01
1115,442,41,1,2013-02-28
1116,196,5,2,2013-02-03
1117,162,5,4,2013-03-02
1118,275,444,1,2013-02-25
1119,148,5,1,2013-02-14
1120,176,28,1,2013-02-12
1121,98,44,4,2013-03-02
1122,124,5,3,2013-02-18
1123,80,16,1,2013-02-11
1124,490,2,4,2013-02-10
1125,278,29,1,2013-02-13
1126,452,41,5,2013-02-07
1127,144,444,4,2013-02-05
1128,28,12,5,2013-02-02
1129,202,10,2,2013-02-15
1130,266,3,4,2013-02-22
1131,346,1,2,2013-02-02
1132,186,2,5,2013-03-01
1133,491,5,5,2013-02-18
1134,386,8,3,2013-02-07
1135,231,8,2,2013-02-05
1136,352,49,2,2013-02-15
1137,412,25,2,2013-02-16
1138,101,38,2,2013-02-21
1139,243,27,1,2013-02-09
1140,265,444,5,2013-02-10
1141,154,31,3,2013-02-07
1142,204,12,1,2013-02-27
1143,417,2,3,2013-02-18
1144,231,17,3,2013-02-26
1145,177,33,1,2013-02-25
1146,296,15,5,2013-02-14
1147,400,10,3,2013-02-08
1148,250,21,4,2013-02-13
1149,75,17,2,2013-02-24
1150,216,44,5,2013-02-15
1151,37,37,1,2013-02-17
1152,163,5,3,2013-02-06
1153,203,15,3,2013-02-23
1154,481,31,3,2013-02-04
1155,231,10,4,2013-02-07
1156,65,37,2,2013-02-11
1157,359,45,1,2013-02-20
1158,49,8,1,2013-02-28
1159,269,30,1,2013-02-18
1160,44,16,4,2013-02-05
1161,146,5,4,2013-02-20
1162,430,3,2,2013-02-01
1163,441,20,3,2013-02-13
1164,281,45,4,2013-02-27
1165,277,46,2,2013-02-06
1166,223,39,5,2013-02-23
1167,466,10,3,2013-02-18
1168,46,5,4,2013-02-13
1169,80,8,3,2013-03-01
1170,389,10,2,2013-02-19
1171,485,43,4,2013-02-19
1172,409,29,3,2013-02-06
1173,281,32,3,2013-02-12
1174,224,40,4,2013-02-23
1175,331,25,4,2013-02-02
1176,265,17,5,2013-02-28
1177,146,22,5,2013-02-16
1178,437,8,1,2013-03-02
1179,327,6,4,2013-02-11
1180,319,5,4,2013-02-04
1181,26,1,5,2013-02-23
1182,145,48,3,2013-02-15
1183,5,8,2,2013-02-20
1184,112,1,3,2013-02-06
1185,256,31,3,2013-02-07
1186,170,32,1,2013-02-03
1187,29,46,3,2013-02-02
1188,241,2,2,2013-02-15
1189,419,36,4,2013-02-24
1190,394,3,2,2013-02-06
1191,127,48,1,2013-02-05
1192,49,27,5,2013-02-12
1193,480,47,3,2013-02-27
1194,382,26,5,2013-02-07
1195,327,5,3,2013-02-19
1196,443,40,2,2013-02-23
1197,325,80,4,2013-02-19
1198,405,3,2,2013-02-27
1199,402,1,4,2013-02-21
1200,395,3,1,2013-03-01
1201,31,444,1,2013-02-08
1202,275,3,1,2013-02-21
1203,286,5,3,2013-02-05
1204,99,8,1,2013-02-24
1205,249,41,4,2013-03-02
1206,251,10,2,2013-02-20
1207,166,10,4,2013-02-14
1208,469,35,5,2013-02-02
1209,231,10,3,2013-02-18
1210,233,10,1,2013-02-11
1211,376,10,2,2013-02-22
1212,187,16,5,2013-02-22
1213,338,25,5,2013-02-12
1214,79,29,5,2013-02-18
1215,165,8,1,2013-02-05
1216,23,20,2,2013-02-18
1217,55,1,4,2013-02-27
1218,329,1,4,2013-02-18
1219,360,10,5,2013-02-03
1220,477,2,2,2013-02-20
1221,427,44,1,2013-02-14
1222,185,18,5,2013-02-10
1223,421,41,3,2013-02-06
1224,316,2,3,2013-02-23
1225,428,27,3,2013-02-05
1226,119,2,5,2013-02-11
1227,486,12,2,2013-03-01
1228,383,11,1,2013-02-02
1229,346,12,4,2013-02-03
1230,54,8,2,2013-02-17
1231,259,10,3,2013-02-12
1232,308,10,4,2013-02-07
1233,282,42,3,2013-02-28
1234,325,8,4,2013-02-10
1235,124,6,5,2013-02-04
1236,185,28,4,2013-02-27
1237,372,8,1,2013-02-11
1238,9,444,5,2013-03-01
1239,4,41,3,2013-02-11
1240,439,80,3,2013-02-12
1241,284,5,5,2013-02-16
1242,80,44,1,2013-02-08
1243,416,5,3,2013-03-01
1244,470,8,2,2013-02-01
1245,406,26,4,2013-02-14
1246,354,35,5,2013-02-08
1247,329,2,3,2013-02-07
1248,196,33,1,2013-02-27
1249,172,43,3,2013-02-13
1250,477,8,1,2013-02-09
1251,335,5,5,2013-02-06
1252,324,18,4,2013-02-02
1253,164,10,5,2013-02-07
1254,358,6,2,2013-02-01
1255,202,21,4,2013-02-18
1256,47,12,2,2013-02-12
1257,76,31,2,2013-03-01
1258,135,10,1,2013-02-16
1259,358,8,2,2013-02-01
1260,293,8,2,2013-02-09
1261,269,50,2,2013-02-13
1262,221,5,3,2013-02-03
1263,58,12,4,2013-02-07
1264,180,6,5,2013-02-21
1265,320,33,2,2013-02-26
1266,120,44,2,2013-02-06
1267,373,3,1,2013-02-04
1268,486,1,5,2013-02-24
1269,420,39,3,2013-02-22
1270,57,23,3,2013-02-18
1271,108,1,5,2013-02-25
1272,385,10,3,2013-03-01
1273,73,17,1,2013-02-06
1274,270,42,1,2013-02-22
1275,103,2,5,2013-02-25
1276,339,2,3,2013-02-11
1277,185,43,1,2013-03-02
1278,333,39,4,2013-02-03
1279,463,80,3,2013-02-26
1280,475,444,1,2013-02-15
1281,157,44,3,2013-02-23
1282,10,27,3,2013-02-02
1283,257,50,3,2013-02-03
1284,450,17,4,2013-02-24
1285,144,10,2,2013-02-20
1286,337,41,2,2013-02-21
1287,447,444,2,2013-02-06
1288,219,12,3,2013-02-24
1289,278,6,2,2013-02-22
1290,278,3,2,2013-02-04
1291,362,6,5,2013-02-04
1292,466,8,2,2013-02-16
1293,81,11,3,2013-03-02
1294,369,10,1,2013-02-08
1295,75,36,1,2013-02-04
1296,212,40,4,2013-02-07
1297,421,28,3,2013-02-14
1298,314,1,5,2013-03-01
1299,119,12,5,2013-02-27
1300,184,22,1,2013-02-16
1301,365,15,3,2013-02-19
1302,116,3,1,2013-03-02
1303,474,48,3,2013-02-26
1304,381,80,2,2013-02-15
1305,475,2,4,2013-02-23
1306,22,8,5,2013-02-25
1307,381,16,5,2013-03-02
1308,449,10,1,2013-02-21
1309,126,1,5,2013-02-05
1310,21,49,5,2013-02-06
1311,493,29,1,2013-02-27
1312,453,8,3,2013-02-11
1313,86,6,4,2013-02-21
1314,354,43,5,2013-02-22
1315,257,2,1,2013-02-12
1316,458,13,5,2013-02-21
1317,231,8,1,2013-02-17
1318,355,5,2,2013-02-23
1319,59,3,4,2013-02-20
1320,363,2,4,2013-02-21
1321,314,48,2,2013-02-05
1322,290,43,2,2013-02-16
1323,394,3,1,2013-02-21
1324,394,6,4,2013-02-16
1325,2,47,5,2013-02-13
1326,255,1,4,2013-02-19
1327,452,1,4,2013-02-08
1328,244,13,4,2013-02-24
1329,308,2,1,2013-02-04
1330,318,10,5,2013-02-05
1331,179,1,1,2013-02-05
1332,296,1,5,2013-02-05
1333,26,43,1,2013-02-21
1334,355,15,5,2013-02-05
1335,495,11,4,2013-02-19
1336,166,30,3,2013-02-07
1337,34,36,3,2013-02-28
1338,441,3,3,2013-02-03
1339,108,8,2,2013-03-01
1340,374,2,5,2013-02-28
1341,371,123,5,2013-02-28
1342,148,49,4,2013-02-17
1343,270,6,5,2013-02-06
1344,475,123,2,2013-02-20
1345,120,40,3,2013-02-18
1346,61,80,1,2013-02-21
1347,378,32,2,2013-02-03
1348,212,50,1,2013-02-14
1349,327,11,2,2013-03-02
1350,158,32,3,2013-02-16
1351,4,6,1,2013-02-18
1352,15,16,2,2013-02-06
1353,473,36,4,2013-03-01
1354,331,32,2,2013-02-25
1355,457,17,5,2013-02-11
1356,29,44,5,2013-02-08
1357,162,26,5,2013-02-24
1358,455,32,3,2013-02-11
1359,431,3,1,2013-02-06
1360,311,3,4,2013-02-17
1361,401,3,3,2013-02-28
1362,17,6,3,2013-02-18
1363,269,80,3,2013-02-06
1364,410,10,4,2013-02-14
1365,175,3,4,2013-02-28
1366,398,10,3,2013-02-11
1367,421,39,5,2013-02-21
1368,371,3,1,2013-02-28
1369,268,25,1,2013-03-02
1370,352,44,5,2013-02-28
1371,456,6,1,2013-02-02
1372,382,29,3,2013-03-02
1373,328,29,2,2013-02-13
1374,226,6,1,2013-02-02
1375,59,3,1,2013-02-09
1376,264,444,1,2013-02-14
1377,361,3,3,2013-02-15
1378,277,41,4,2013-02-17
1379,463,1,1,2013-02-18
1380,219,1,4,2013-02-01
1381,359,36,4,2013-02-09
1382,419,6,2,2013-02-07
1383,274,21,1,2013-02-28
1384,291,123,2,2013-02-20
1385,358,33,4,2013-02-04
1386,330,6,4,2013-02-07
1387,74,46,5,2013-02-02
1388,170,43,3,2013-02-05
1389,244,1,1,2013-02-26
1390,310,30,5,2013-02-11
1391,419,2,1,2013-02-19
1392,406,19,3,2013-02-21
1393,212,8,2,2013-02-23
1394,499,10,4,2013-02-17
1395,404,8,3,2013-02-08
1396,340,5,1,2013-02-18
1397,429,25,4,2013-02-16
1398,228,2,2,2013-02-16
1399,307,8,1,2013-02-28
1400,331,6,1,2013-03-01
1401,326,42,1,2013-02-05
1402,232,20,5,2013-02-03
1403,229,16,2,2013-02-08
1404,154,39,5,2013-02-08
1405,471,22,4,2013-03-02
1406,46,43,5,2013-02-03
1407,207,49,2,2013-02-04
1408,462,2,5,2013-02-14
1409,361,80,5,2013-02-22
1410,121,38,4,2013-02-21
1411,163,8,4,2013-02-24
1412,109,8,2,2013-03-02
1413,431,44,4,2013-02-22
1414,344,50,2,2013-02-21
1415,9,2,2,2013-02-14
1416,44,50,2,2013-02-11
1417,234,8,5,2013-02-25
1418,233,17,5,2013-02-06
1419,218,5,5,2013-02-17
1420,138,25,4,2013-02-21
1421,18,12,1,2013-02-06
1422,58,24,5,2013-02-14
1423,73,23,5,2013-03-01
1424,239,123,5,2013-02-24
1425,46,41,2,2013-02-26
1426,492,27,1,2013-02-15
1427,297,10,3,2013-02-03
1428,274,42,1,2013-02-11
1429,241,10,5,2013-02-20
1430,492,8,3,2013-03-02
1431,473,1,5,2013-02-03
1432,289,26,3,2013-02-01
1433,150,1,5,2013-02-10
1434,402,2,3,2013-02-15
1435,141,16,3,2013-02-11
1436,90,3,5,2013-02-07
1437,190,20,2,2013-02-13
1438,249,24,2,2013-02-15
1439,176,38,1,2013-02-16
1440,479,444,2,2013-02-06
1441,212,28,4,2013-02-01
1442,327,8,2,2013-02-25
1443,177,27,1,2013-02-21
1444,60,28,1,2013-02-09
1445,155,8,4,2013-02-07
1446,273,28,2,2013-02-19
1447,243,24,3,2013-02-26
1448,7,39,3,2013-02-12
1449,350,47,1,2013-02-25
1450,182,10,4,2013-02-28
1451,140,19,3,2013-02-18
1452,131,33,5,2013-02-04
1453,384,30,2,2013-02-20
1454,100,13,5,2013-02-03
1455,93,23,3,2013-02-22
1456,426,21,1,2013-02-01
1457,54,2,4,2013-02-23
1458,129,26,2,2013-02-04
1459,30,16,5,2013-02-16
1460,487,36,5,2013-02-28
1461,62,24,1,2013-02-21
1462,337,3,5,2013-02-28
1463,39,20,4,2013-02-20
1464,219,5,3,2013-02-21
1465,142,31,1,2013-02-15
1466,31,6,3,2013-02-06
1467,92,123,4,2013-02-20
1468,103,49,5,2013-02-02
1469,56,19,2,2013-02-16
1470,315,8,1,2013-02-09
1471,53,25,1,2013-02-23
1472,129,12,4,2013-02-18
1473,20,1,4,2013-02-05
1474,464,24,4,2013-02-22
1475,482,10,4,2013-02-06
1476,373,8,1,2013-02-12
1477,489,1,4,2013-02-22
1478,184,10,3,2013-03-01
1479,324,8,1,2013-02-20
1480,175,37,1,2013-02-26
1481,149,29,2,2013-02-04
1482,197,1,2,2013-02-20
1483,55,8,3,2013-02-16
1484,225,40,2,2013-02-17
1485,277,2,3,2013-02-11
1486,416,47,4,2013-02-17
1487,19,80,3,2013-02-09
1488,22,31,4,2013-02-04
1489,342,33,5,2013-02-25
1490,448,22,5,2013-02-06
1491,474,13,1,2013-02-26
1492,335,3,1,2013-02-25
1493,24,43,2,2013-02-10
1494,89,3,1,2013-02-17
1495,428,16,5,2013-02-18
1496,104,2,4,2013-02-08
1497,378,36,4,2013-02-12
1498,295,48,5,2013-02-05
1499,407,36,2,2013-02-08
1500,73,3,4,2013-02-13
1501,298,5,1,2013-02-10
1502,324,32,5,2013-02-09
1503,451,3,4,2013-03-02
1504,475,1,1,2013-02-08
1505,406,23,4,2013-02-04
1506,211,10,2,2013-02-09
1507,20,15,5,2013-02-24
1508,424,444,3,2013-02-23
1509,121,1,2,2013-02-28
1510,49,10,5,2013-03-01
1511,277,29,5,2013-02-22
1512,338,30,2,2013-02-28
1513,496,22,4,2013-02-16
1514,473,3,1,2013-02-16
1515,316,5,4,2013-02-08
1516,474,27,5,2013-02-22
1517,249,31,5,2013-02-04
1518,370,41,4,2013-02-23
1519,102,6,3,2013-02-22
1520,117,2,1,2013-02-15
1521,103,8,4,2013-02-14
1522,300,2,4,2013-03-01
1523,111,8,5,2013-02-03
1524,324,25,3,2013-02-18
1525,172,80,2,2013-02-25
1526,144,12,2,2013-02-04
1527,113,29,3,2013-02-16
1528,327,32,5,2013-02-23
1529,284,13,2,2013-02-22
1530,251,38,2,2013-02-02
1531,143,36,1,2013-02-03
1532,127,27,2,2013-02-18
1533,457,13,5,2013-02-14
1534,460,43,1,2013-02-04
1535,241,1,5,2013-02-05
1536,246,10,1,2013-03-02
1537,286,5,1,2013-03-01
1538,112,8,2,2013-02-25
1539,47,5,1,2013-02-19
1540,361,6,4,2013-02-23
1541,13,28,4,2013-03-01
1542,361,3,4,2013-02-27
1543,321,39,4,2013-02-02
1544,322,1,1,2013-02-22
1545,272,23,1,2013-02-28
1546,358,28,5,2013-02-10
1547,404,32,1,2013-02-16
1548,466,10,3,2013-03-02
1549,188,2,4,2013-02-24
1550,35,11,5,2013-02-25
1551,277,80,1,2013-02-08
1552,386,27,5,2013-02-04
1553,386,24,2,2013-02-22
1554,258,41,4,2013-02-06
1555,177,2,4,2013-02-17
1556,63,10,4,2013-02-05
1557,273,22,3,2013-02-25
1558,482,23,1,2013-02-09
1559,45,40,1,2013-02-02
1560,56,80,2,2013-02-13
1561,255,23,2,2013-02-22
1562,322,10,1,2013-02-22
1563,278,48,2,2013-02-26
1564,378,8,1,2013-02-26
1565,447,2,2,2013-03-02
1566,172,10,4,2013-02-08
1567,403,20,3,2013-02-18
1568,272,20,5,2013-02-19
1569,68,6,3,2013-02-14
1570,248,5,3,2013-02-19
1571,76,80,3,2013-02-20
1572,317,47,2,2013-02-17
1573,499,6,2,2013-03-02
1574,342,23,2,2013-02-03
1575,163,3,5,2013-02-17
1576,95,5,2,2013-02-04
1577,163,1,3,2013-02-17
1578,155,444,1,2013-02-05
1579,256,8,2,2013-02-28
1580,80,44,1,2013-02-19
1581,500,444,5,2013-02-14
1582,243,24,3,2013-02-13
1583,342,444,2,2013-03-02
1584,473,26,4,2013-02-08
1585,246,3,1,2013-02-17
1586,158,10,1,2013-02-04
1587,229,36,3,2013-03-01
1588,329,1,2,2013-02-07
1589,12,6,1,2013-02-17
1590,263,2,4,2013-02-16
1591,310,6,5,2013-02-20
1592,185,42,4,2013-02-07
1593,190,37,4,2013-03-01
1594,180,6,3,2013-02-05
1595,45,444,2,2013-02-16
1596,213,8,4,2013-02-28
1597,497,33,4,2013-02-19
1598,428,8,5,2013-02-16
1599,156,3,4,2013-02-07
1600,172,444,1,2013-02-26
1601,328,1,3,2013-02-05
1602,364,11,5,2013-02-21
1603,96,3,4,2013-02-25
1604,300,6,3,2013-02-18
1605,115,27,1,2013-02-01
1606,154,3,4,2013-02-18
1607,148,20,4,2013-02-15
1608,331,42,2,2013-02-09
1609,253,29,1,2013-02-11
1610,133,8,4,2013-02-17
1611,192,80,5,2013-02-24
1612,133,1,2,2013-02-10
1613,237,3,2,2013-02-11
1614,185,1,4,2013-02-07
1615,25,46,3,2013-02-08
1616,40,18,5,2013-02-04
1617,392,17,1,2013-02-15
1618,433,6,3,2013-02-05
1619,186,23,1,2013-02-25
1620,145,3,3,2013-02-27
1621,472,8,2,2013-02-26
1622,114,3,2,2013-02-02
1623,354,11,5,2013-02-17
1624,360,25,1,2013-02-07
1625,60,43,2,2013-03-01
1626,306,41,5,2013-02-19
1627,418,1,1,2013-02-08
1628,73,38,2,2013-02-08
1629,354,123,1,2013-02-09
1630,388,30,4,2013-02-09
1631,407,2,5,2013-02-22
1632,155,1,1,2013-02-03
1633,472,31,5,2013-02-20
1634,95,42,3,2013-02-18
1635,383,3,3,2013-02-12
1636,374,10,5,2013-02-22
1637,51,12,5,2013-03-02
1638,367,10,2,2013-02-14
1639,462,80,5,2013-02-22
1640,474,26,2,2013-02-12
1641,244,37,3,2013-02-26
1642,428,2,3,2013-02-12
1643,110,123,5,2013-02-16
1644,161,3,1,2013-02-23
1645,254,10,3,2013-02-10
1646,21,11,1,2013-02-18
1647,146,3,4,2013-02-28
1648,500,6,4,2013-02-22
1649,438,8,4,2013-02-23
1650,431,2,4,2013-02-14
1651,345,21,1,2013-02-19
1652,347,10,1,2013-02-25
1653,356,8,5,2013-02-26
1654,474,444,2,2013-02-21
1655,174,48,2,2013-02-08
1656,63,50,2,2013-02-10
1657,143,26,5,2013-03-02
1658,411,29,4,2013-02-07
1659,487,21,4,2013-02-13
1660,143,444,2,2013-02-03
1661,129,2,4,2013-02-24
1662,69,17,1,2013-02-19
1663,35,1,4,2013-02-27
1664,196,48,5,2013-02-05
1665,319,3,5,2013-02-26
1666,385,2,5,2013-02-07
1667,104,32,3,2013-02-14
1668,488,10,1,2013-02-05
1669,197,80,4,2013-02-08
1670,286,1,3,2013-02-14
1671,221,3,2,2013-02-22
1672,392,8,1,2013-02-25
1673,241,10,4,2013-02-08
1674,29,3,4,2013-02-22
1675,393,21,3,2013-02-05
1676,24,1,2,2013-02-11
1677,457,1,3,2013-02-22
1678,183,8,4,2013-02-17
1679,127,20,2,2013-02-02
1680,157,2,1,2013-02-21
1681,167,1,1,2013-02-03
1682,291,38,5,2013-02-20
1683,357,5,4,2013-02-25
1684,194,49,5,2013-02-19
1685,414,12,4,2013-02-12
1686,173,21,4,2013-02-19
1687,174,29,2,2013-02-04
1688,431,31,5,2013-02-19
1689,153,5,5,2013-02-11
1690,381,5,1,2013-02-02
1691,304,13,3,2013-02-16
1692,272,11,4,2013-02-05
1693,259,35,3,2013-02-17
1694,103,10,4,2013-02-08
1695,233,17,5,2013-02-07
1696,361,1,5,2013-02-02
1697,110,12,4,2013-02-14
1698,415,18,5,2013-02-23
1699,479,42,5,2013-02-07
1700,103,2,3,2013-02-23
1701,383,5,3,2013-02-22
1702,441,8,1,2013-03-02
1703,137,37,3,2013-02-01
1704,308,5,2,2013-02-04
1705,99,3,1,2013-02-01
1706,238,35,4,2013-02-13
1707,332,8,1,2013-02-11
1708,15,5,3,2013-02-08
1709,282,5,2,2013-02-27
1710,370,1,4,2013-03-02
1711,460,1,1,2013-02-26
1712,33,6,4,2013-02-21
1713,454,21,1,2013-02-06
1714,432,36,2,2013-02-14
1715,257,12,1,2013-02-12
1716,487,35,5,2013-02-15
1717,122,40,5,2013-02-06
1718,169,33,5,2013-02-03
1719,381,33,2,2013-02-12
1720,442,8,5,2013-02-21
1721,359,10,1,2013-02-23
1722,350,8,2,2013-02-04
1723,186,80,4,2013-02-06
1724,311,48,1,2013-02-25
1725,482,20,1,2013-03-01
1726,123,31,3,2013-02-27
1727,491,6,3,2013-02-01
1728,274,22,2,2013-02-26
1729,470,8,3,2013-02-28
1730,388,45,2,2013-02-12
1731,83,38,4,2013-02-07
1732,393,40,4,2013-02-15
1733,42,5,4,2013-02-21
1734,431,8,3,2013-02-01
1735,420,39,1,2013-03-02
1736,260,23,1,2013-02-18
1737,417,15,5,2013-02-12
1738,329,1,2,2013-02-28
1739,70,32,1,2013-02-21
1740,161,17,5,2013-02-10
1741,265,3,2,2013-02-05
1742,406,22,3,2013-02-26
1743,69,39,3,2013-02-18
1744,44,6,4,2013-02-04
1745,194,8,5,2013-02-26
1746,473,46,5,2013-02-27
1747,465,17,1,2013-02-25
1748,135,80,2,2013-02-25
1749,308,16,3,2013-02-27
1750,88,47,5,2013-02-01
1751,223,25,4,2013-02-19
1752,196,28,2,2013-02-23
1753,373,35,2,2013-02-03
1754,75,8,1,2013-02-19
1755,317,5,4,2013-02-19
1756,166,3,4,2013-02-13
1757,363,25,4,2013-02-01
1758,49,5,5,2013-02-18
1759,121,6,4,2013-02-04
1760,481,50,5,2013-02-17
1761,3,33,3,2013-02-12
1762,190,444,2,2013-02-06
1763,22,444,5,2013-03-01
1764,364,2,5,2013-02-17
1765,161,5,1,2013-02-07
1766,447,123,3,2013-02-03
1767,145,44,3,2013-02-18
1768,136,29,5,2013-02-27
1769,162,41,4,2013-02-17
1770,437,3,4,2013-02-09
1771,118,3,2,2013-02-23
1772,362,5,4,2013-02-24
1773,475,50,4,2013-02-09
1774,444,37,2,2013-02-07
1775,445,2,3,2013-02-04
1776,457,5,5,2013-02-23
1777,3,50,5,2013-02-02
1778,256,5,1,2013-02-15
1779,349,1,1,2013-02-10
1780,79,123,1,2013-02-03
1781,338,35,4,2013-02-10
1782,305,46,1,2013-02-03
1783,319,1,4,2013-02-16
1784,376,26,5,2013-02-16
1785,411,38,3,2013-02-26
1786,37,1,5,2013-02-20
1787,48,123,4,2013-02-27
1788,395,5,4,2013-02-23
1789,84,37,4,2013-02-13
1790,386,6,2,2013-02-02
1791,159,33,5,2013-02-10
1792,427,20,3,2013-02-14
1793,388,8,4,2013-02-18
1794,223,16,4,2013-02-03
1795,499,10,4,2013-02-17
1796,366,19,2,2013-02-14
1797,332,10,5,2013-02-07
1798,154,33,2,2013-02-18
1799,463,444,3,2013-02-22
1800,152,10,5,2013-02-20
1801,24,2,5,2013-02-22
1802,49,8,4,2013-02-19
1803,130,12,3,2013-02-17
1804,258,2,1,2013-02-10
1805,92,20,2,2013-02-25
1806,214,1,3,2013-02-25
